Network Traffic (MB/s),Request Size (MB),Threshold,Response Time (ms),CPU Load A,CPU Load B,Conn A,Conn B,Label_A,Label_B
578.0,709.0,3.0,577,0.7289392001051572,0.7798208840100681,0.1182186222910886,3.071884538241587e-05,1,0
562.0,666.0,5.0,602,0.712137045880605,0.3565961759862056,0.2544813316182602,0.0128974697895254,0,1
415.0,274.0,3.0,13,0.5402994067614997,0.8511507354259817,0.957631646272588,0.5657449506132892,1,0
661.0,609.0,5.0,178,0.5144613277398942,0.0850563854892411,0.5488728015425998,0.3799790789653946,0,1
594.0,565.0,3.0,463,0.6071352808835769,0.3887263478765467,0.2402991234503667,0.0949652752283765,0,1
108.0,639.0,5.0,242,0.3149184445888957,0.0966448342877522,0.1768969508239839,0.987336158579546,1,0
57.0,341.0,7.0,617,0.4441035569066186,0.5318717665050166,0.8736185287372153,0.9955689004906878,1,0
42.0,453.0,9.0,20,0.5827144493446815,0.8124738210441717,0.3269410243366752,0.3057439574472911,1,0
271.0,548.0,1.0,582,0.4027037209945602,0.6725072626736491,0.6821916892550988,0.3152394346494508,1,0
234.0,725.0,3.0,416,0.1332099241366287,0.6323962564655086,0.1283258621887645,0.5784925082293301,1,0
134.0,634.0,6.0,455,0.693422128056309,0.7006114963944516,0.7534721106595967,0.8728594215656645,1,0
745.0,441.0,1.0,714,0.4999589919647884,0.7302491895295712,0.6191727353658367,0.1866399397976825,1,0
106.0,99.0,7.0,153,0.0256896448694081,0.2845413856769337,0.4430337063376194,0.6171059444286563,1,0
260.0,539.0,9.0,161,0.8499593305032054,0.1962457167061656,0.1255497898984771,0.9634799474743276,0,1
610.0,326.0,9.0,431,0.1080445593764071,0.4784910701071891,0.5855637287933019,0.5413744209074383,1,0
333.0,754.0,6.0,123,0.0860321570329432,0.0570269140036193,0.1054834274610356,0.5855876838726125,1,0
164.0,218.0,9.0,190,0.5443448876343211,0.2337407920367442,0.6377741418455916,0.8200675020556494,0,1
185.0,479.0,1.0,610,0.0415789598465937,0.4981299435480424,0.6893104121026903,0.2523119270696871,1,0
175.0,507.0,5.0,897,0.3077709052931491,0.6136379029893838,0.8979352934437369,0.8099244203028994,1,0
535.0,482.0,2.0,626,0.5831302190995835,0.7302217177572492,0.3648224702077987,0.6409655280987577,1,0
611.0,76.0,9.0,143,0.4661815911275569,0.1899361364575609,0.7017382738772572,0.556464637348822,0,1
407.0,783.0,4.0,331,0.3586215819535914,0.9113391900786308,0.0209341178267332,0.315773151249496,1,0
90.0,702.0,4.0,296,0.0568813977776465,0.7665273162216272,0.7021074541137926,0.331352218736317,1,0
730.0,534.0,5.0,151,0.675662902207073,0.3959372261959498,0.7562537914224343,0.4541836627367061,0,1
699.0,606.0,4.0,330,0.4122797278316655,0.934729915488301,0.2508790998907002,0.1204473399965654,1,0
677.0,69.0,8.0,311,0.5845431132594582,0.9693218122841788,0.3778392137271866,0.0620367636287815,1,0
778.0,52.0,4.0,883,0.3393052673095674,0.5059316543195584,0.1619230066322137,0.658102218056492,1,0
172.0,633.0,5.0,558,0.9977493890102006,0.4517394759814438,0.3547285567302126,0.4007041668344666,0,1
442.0,254.0,4.0,374,0.1151461783952011,0.8832736014262238,0.414825655521352,0.3872744114248413,1,0
405.0,754.0,2.0,521,0.6596902729304743,0.4420334209311235,0.648233468807846,0.0614462901307875,0,1
141.0,889.0,8.0,617,0.8137233437222274,0.9405039528794026,0.648765386159386,0.9545659288588108,1,0
370.0,705.0,2.0,796,0.1514323143699633,0.4774161894803537,0.6018067339454473,0.5817366474211867,1,0
389.0,818.0,1.0,262,0.4014617790890432,0.3380844093662614,0.1268240225504188,0.3917424505622782,1,0
520.0,114.0,9.0,284,0.1626608151054851,0.7343656764922184,0.2088309354945899,0.0585653052845338,1,0
730.0,97.0,1.0,488,0.5523661378172343,0.5952297327194016,0.8719130612805055,0.5769816124176819,0,1
46.0,124.0,5.0,80,0.3454808537234457,0.8030118815263205,0.5402788931874211,0.0792802846311917,1,0
651.0,22.0,7.0,251,0.5658505603132467,0.9080185454216624,0.3963126254982205,0.2963258018998,1,0
627.0,458.0,3.0,31,0.14346945701802,0.1514455219353573,0.4327714843418189,0.5956798241615295,1,0
570.0,404.0,4.0,483,0.0806154051696017,0.9395685890251656,0.7551336174451959,0.5866239182836627,1,0
329.0,110.0,4.0,658,0.8284386709389908,0.0801867568121132,0.4768388777331244,0.6300931268616634,0,1
555.0,757.0,1.0,511,0.8286529061182892,0.7834695600492677,0.2770692497133996,0.9408801695592044,1,0
669.0,528.0,5.0,254,0.1243458414308703,0.8751336186211521,0.9709402496046186,0.1771535232226255,1,0
208.0,712.0,9.0,55,0.7220660642037853,0.0402855187779984,0.4054228251391549,0.516283299197674,0,1
237.0,493.0,2.0,834,0.5806452259096341,0.9359372482485596,0.6722506872941947,0.481277951219237,1,0
663.0,239.0,8.0,895,0.8096750362658893,0.9505328209544088,0.0220661486822908,0.9825212722560388,1,0
342.0,839.0,8.0,313,0.0861321390636803,0.8143867792687614,0.2803347525514125,0.1321796577538717,1,0
241.0,826.0,1.0,327,0.4398556397138349,0.6439565794476135,0.380951845023475,0.0545654082826989,1,0
326.0,401.0,7.0,860,0.5994611396587166,0.9024032761106748,0.3832153659472517,0.216332777630827,1,0
422.0,252.0,4.0,49,0.4425773459328154,0.0483627110487808,0.8204875844802748,0.8263408109501867,0,1
65.0,779.0,7.0,478,0.5880004634296284,0.3531028889383895,0.7997833644457834,0.5546870247883672,0,1
577.0,378.0,5.0,18,0.8259323085500162,0.6314587925830206,0.7844054732127973,0.59856299321776,0,1
723.0,508.0,9.0,523,0.4141410682156662,0.9579458599261376,0.5411138248788447,0.6050895185405384,1,0
139.0,120.0,2.0,855,0.2204876394147492,0.6256507894272765,0.5716076494829438,0.1848383979470249,1,0
174.0,768.0,8.0,681,0.0595870973531437,0.6043593197147711,0.7636922693503205,0.5234013709220082,1,0
512.0,753.0,5.0,281,0.2267726253196457,0.6665219766930349,0.0801057266096022,0.4418337048019546,1,0
536.0,198.0,5.0,42,0.1633667583984202,0.1844590510598833,0.2022939491582036,0.3867070570439779,1,0
467.0,552.0,9.0,572,0.0511502056203976,0.3977934409290982,0.5117074471147008,0.4832942849663252,1,0
299.0,342.0,9.0,357,0.3827841004030405,0.8391466080707525,0.1453266924205041,0.505696743781374,1,0
218.0,497.0,1.0,270,0.0620414169565542,0.0711556788779097,0.5738658496770963,0.566018424887821,1,0
299.0,153.0,3.0,434,0.878033512844457,0.5578736756600732,0.9597910204048502,0.0486948483999297,0,1
536.0,244.0,8.0,524,0.098007684780741,0.0440658615703813,0.18527685033354,0.5412701109416781,1,0
665.0,265.0,3.0,157,0.645572181427428,0.0455851579486688,0.9459708898455992,0.842165376650381,0,1
399.0,786.0,9.0,805,0.2966124821570931,0.0771875302264679,0.1698870732190572,0.1269444137549726,0,1
667.0,729.0,4.0,702,0.1232837792989468,0.5185616886657339,0.2458474424934003,0.3581397165291444,1,0
552.0,868.0,2.0,513,0.9895053333843224,0.6843142489253448,0.9489806670470012,0.1425565550331156,0,1
364.0,841.0,1.0,79,0.3821394748325692,0.5547318032823543,0.076758061888738,0.0041874436279578,1,0
473.0,660.0,5.0,502,0.6704343337969175,0.6418195168014353,0.4107888099996117,0.4896440760320326,1,0
287.0,784.0,2.0,717,0.4154430005920896,0.0240050448448888,0.3353716062174624,0.1770822553972898,0,1
53.0,610.0,3.0,529,0.0984241891013687,0.9567204338893498,0.5993597250421656,0.7286562842366027,1,0
767.0,222.0,9.0,278,0.3153637432661175,0.3931471294940152,0.2369239938967234,0.0969656709654247,1,0
310.0,374.0,4.0,242,0.1790316374415838,0.7975140452964858,0.6775458051837758,0.5469288759854769,1,0
57.0,426.0,5.0,393,0.475089872866768,0.9224342836561245,0.0727349477786684,0.2806008132379159,1,0
361.0,278.0,2.0,81,0.349937853570714,0.7824258122127878,0.9925146201619712,0.240670514757153,1,0
393.0,72.0,6.0,309,0.8743073341370806,0.8306227604317913,0.2246573976417666,0.3993325801992226,1,0
354.0,82.0,2.0,624,0.4096728692925191,0.9782206685265584,0.1808919013788983,0.799157971104782,1,0
47.0,534.0,2.0,641,0.3341927141731099,0.7308703457761604,0.4200110042956628,0.57835976311654,1,0
92.0,865.0,8.0,119,0.8326117733261311,0.8041655649838841,0.8664231835397002,0.059617325344659,0,1
605.0,212.0,2.0,162,0.6920505530397448,0.1399873767217628,0.415818568018411,0.5485884150546885,0,1
58.0,736.0,8.0,477,0.4027394847468307,0.5196116758030075,0.9965263087986193,0.1352173137128547,0,1
262.0,269.0,9.0,403,0.6754560453364256,0.3960009663856152,0.1330097989073287,0.1587367633743095,0,1
383.0,383.0,2.0,870,0.9492731062456168,0.879601496711762,0.9070419604150218,0.9915327758273864,0,1
94.0,537.0,7.0,459,0.2083153900085179,0.3554393373640617,0.6692190299248667,0.4838025398606472,1,0
337.0,161.0,4.0,54,0.4183895333783335,0.357811249335593,0.5937806319434522,0.575593428640082,0,1
22.0,826.0,7.0,13,0.16145783406424,0.471739837518439,0.5534717762098499,0.5702869387313905,1,0
745.0,131.0,7.0,53,0.2101071929123518,0.7422713922522868,0.0251990948210696,0.3548318555431626,1,0
600.0,647.0,4.0,353,0.7802126485356335,0.5638929210554023,0.2611624325108602,0.6949531193430477,0,1
595.0,204.0,8.0,343,0.5673909441560734,0.7962436094563872,0.7350251861898234,0.6101079220362347,1,0
621.0,857.0,3.0,617,0.488177675310814,0.1331821256675234,0.2613330178853837,0.4190994729170852,0,1
675.0,258.0,8.0,225,0.5992992870063887,0.5137078552153048,0.2881845259595295,0.0064643577897105,0,1
215.0,888.0,5.0,345,0.4962392219008139,0.2856259885622431,0.7346083007105351,0.0239462652704834,0,1
515.0,643.0,9.0,881,0.5848278113057909,0.9414742375060654,0.1744092671114995,0.4716494907505953,1,0
55.0,388.0,2.0,823,0.0914219918171381,0.6256819122613526,0.5505316805962256,0.4073655242128323,1,0
740.0,189.0,5.0,587,0.5213770214737412,0.8965746584690102,0.196294302311067,0.0225645117053472,1,0
688.0,876.0,6.0,14,0.861664884699101,0.5771170823879065,0.8906584554618424,0.5969452234131726,0,1
115.0,293.0,6.0,470,0.8101610899597025,0.4296733633551479,0.7498599312882688,0.913041466889856,0,1
48.0,832.0,8.0,857,0.5721229637222063,0.1807851505623795,0.2687976150301981,0.1986445768974057,0,1
144.0,163.0,7.0,36,0.2468570275957329,0.3064154493510364,0.5551337867531885,0.5879916294638328,1,0
317.0,289.0,5.0,349,0.4264997472418611,0.6154207798208354,0.0815749256113659,0.0877882370581599,1,0
135.0,637.0,8.0,326,0.1718294603576584,0.5180774980403448,0.2139946786983135,0.2832844034925773,1,0
77.0,841.0,2.0,508,0.400312836172994,0.8118661240103798,0.0138621359128601,0.6493788202366224,1,0
588.0,382.0,9.0,296,0.6688765310406853,0.7986557803566365,0.9327529390603132,0.0201378489492898,0,1
137.0,501.0,2.0,85,0.1537837055132161,0.886171294055993,0.4585185621870153,0.5645906389334635,1,0
718.0,499.0,9.0,355,0.6630272037231474,0.6790666044956374,0.9317404033165082,0.9969494174116696,1,0
369.0,616.0,7.0,55,0.7201574609309402,0.2872212092051508,0.8797524022943436,0.0492209145407616,0,1
241.0,834.0,4.0,264,0.2310808528744962,0.8973857174637149,0.2561915144393549,0.2206510596217484,1,0
39.0,446.0,4.0,472,0.1381252931402472,0.8591117576469165,0.5000582591910867,0.6748932030541548,1,0
548.0,579.0,9.0,215,0.2390663840750296,0.7580404210112165,0.7600055449620985,0.3125980249083001,1,0
721.0,278.0,5.0,22,0.4106826330102828,0.2096902774302008,0.9765610233229044,0.6456025770584116,0,1
689.0,590.0,6.0,28,0.9345438807155156,0.3033855436291331,0.7818909129968897,0.765858643884742,0,1
385.0,405.0,1.0,531,0.6916556518665415,0.9656389752668004,0.3935553361063155,0.1307173235897573,1,0
640.0,132.0,3.0,744,0.6717088592440608,0.7293098004772062,0.5750605734588147,0.2068178931333962,0,1
34.0,383.0,1.0,709,0.5044559416693554,0.3121897365691294,0.427466528166689,0.6452185758446639,0,1
601.0,67.0,2.0,317,0.7452147426908345,0.2322246909013431,0.4053253606469533,0.2691615709916292,0,1
588.0,819.0,7.0,558,0.1986316138618691,0.7833872199958384,0.9092526944369924,0.3702321856845767,1,0
503.0,69.0,6.0,144,0.7512789243737669,0.8969952893644111,0.8461242105302316,0.1828133885392259,0,1
294.0,500.0,8.0,733,0.9562918815133612,0.3766764404294624,0.3392406611738363,0.0624313272777803,0,1
502.0,547.0,4.0,603,0.486173654104883,0.1090136156409287,0.248539820927426,0.3169426217672814,0,1
155.0,641.0,7.0,245,0.808826323491684,0.8754886503958965,0.3024663174614697,0.8586981212445739,1,0
526.0,277.0,3.0,51,0.8572309373697911,0.7646509503848735,0.1466951140151815,0.690322846900729,1,0
312.0,419.0,2.0,643,0.9450240645805688,0.6825404787671571,0.3316168491078339,0.5005793174308313,0,1
237.0,261.0,7.0,158,0.6457250433510536,0.5105704087285036,0.1199529417309698,0.3120640446520206,0,1
605.0,748.0,1.0,552,0.8023960305536325,0.8614180460955174,0.1373000327155702,0.9523867523987246,1,0
48.0,666.0,1.0,805,0.3288226178486093,0.66231373873072,0.7518251459566812,0.8119462346378834,1,0
235.0,900.0,2.0,73,0.94574970222593,0.3129195480288226,0.8585064545515545,0.131686903436207,0,1
389.0,707.0,6.0,426,0.7050409063535927,0.7419777295139859,0.6777232412013204,0.252314736135153,0,1
726.0,176.0,9.0,321,0.8730431470152034,0.168858463370395,0.0536347915208308,0.7174649906119122,0,1
709.0,510.0,7.0,355,0.4754757152327337,0.8490980199586761,0.3833971410582589,0.1682785885077128,1,0
486.0,523.0,5.0,281,0.8364421924698697,0.5489096316400717,0.1891957923903549,0.7203839985864458,0,1
357.0,176.0,6.0,518,0.5111136384895005,0.6043129822403198,0.4608983382065819,0.8287089838180064,1,0
660.0,565.0,4.0,369,0.8295627156830498,0.7093888218243862,0.1054013773964622,0.8388538619040689,1,0
610.0,546.0,8.0,789,0.6710129805329098,0.6970241660042995,0.3629828404038716,0.8792795561570067,1,0
732.0,112.0,5.0,453,0.7253716002348575,0.1125904665291944,0.4077780344061626,0.8863803619601417,0,1
115.0,428.0,3.0,290,0.0471967016973789,0.9614166196420496,0.6791625683195628,0.6313759776433766,1,0
405.0,887.0,1.0,222,0.2705592564879914,0.248791788739177,0.9420582194885956,0.2982724542341227,0,1
11.0,117.0,4.0,45,0.7755052967189994,0.3931217982070791,0.1392540707847039,0.0107152976953589,0,1
643.0,758.0,9.0,357,0.5442573370152508,0.9757788185489328,0.3691361938092045,0.3571923339930448,1,0
121.0,718.0,3.0,46,0.3440916178494421,0.5205438373048584,0.4406648834242935,0.8799146267270145,1,0
472.0,320.0,9.0,135,0.5055207917234903,0.5077578381885688,0.1383715947205566,0.982739540910386,1,0
763.0,788.0,5.0,705,0.2499728908688296,0.0733640674596026,0.6631462489752088,0.5953663701568727,0,1
770.0,440.0,7.0,72,0.4151456539927457,0.422192233880678,0.7850639210464312,0.195712640099649,0,1
543.0,366.0,3.0,473,0.8202533189448897,0.6487471138950182,0.4189697737795244,0.4580286165838686,0,1
524.0,664.0,4.0,855,0.2566472071860958,0.7521143326969748,0.5128747423052678,0.3208545427498436,1,0
338.0,110.0,8.0,605,0.5960501157609502,0.995734452051323,0.4352622796565538,0.9206914007786196,1,0
384.0,78.0,5.0,12,0.3450168399245661,0.0547327069249858,0.2042421063684288,0.4186951433276842,0,1
261.0,858.0,3.0,148,0.219634928594569,0.0002270382182555,0.9150015377475272,0.843879411230929,0,1
539.0,508.0,8.0,556,0.7422922314869471,0.1678145956460286,0.120363576209986,0.0676047494723831,0,1
97.0,249.0,7.0,382,0.7240291887729212,0.9288079606878852,0.430535820913037,0.1191406719960481,1,0
799.0,354.0,2.0,769,0.5123928207321066,0.3488319074586301,0.3748249243499977,0.6213306241557073,0,1
122.0,61.0,3.0,837,0.7187181132622024,0.1106035988731608,0.0355902308064763,0.9943303026857148,0,1
58.0,849.0,5.0,364,0.2327283489155518,0.053830524908459,0.1898753290959199,0.0389578463484642,0,1
159.0,846.0,7.0,257,0.3918108946171716,0.8024017844513243,0.3412444497577206,0.4441834068783665,1,0
247.0,310.0,1.0,655,0.6755867735674388,0.5088940700698802,0.8614456860213242,0.8660356750457565,0,1
445.0,407.0,5.0,889,0.0099106954911536,0.7780463064831992,0.4607336002416738,0.9888405413036632,1,0
674.0,237.0,9.0,602,0.4832320758754351,0.9868959453882976,0.7545693612057366,0.2486048846133063,1,0
765.0,286.0,4.0,748,0.5383949792869577,0.9921356394785829,0.8575306077519237,0.0973668937912211,1,0
124.0,502.0,3.0,235,0.7063719968099961,0.345579585870813,0.0069822618803481,0.4034809690269996,0,1
742.0,258.0,5.0,338,0.2347544217249713,0.8188692705204715,0.3373306088457655,0.8275236939538171,1,0
308.0,573.0,8.0,900,0.0005979388347953,0.3078191500261191,0.2411652143077619,0.2335673610686109,1,0
36.0,46.0,1.0,661,0.0681866197654627,0.1871242704105017,0.5555495698856199,0.2913610728377445,1,0
63.0,701.0,8.0,250,0.4173947823291479,0.3768668803471885,0.8759049249998946,0.9052989990105156,0,1
706.0,619.0,5.0,574,0.49295697165586,0.3301559503156044,0.1068007040023636,0.953402879382095,1,0
670.0,861.0,2.0,660,0.0602269449002974,0.2976502775682804,0.2980662011700041,0.3204012861402149,1,0
370.0,226.0,6.0,304,0.1642868432724092,0.7831614309236972,0.1224978619659892,0.6349066591531628,1,0
699.0,252.0,8.0,258,0.1238460267058174,0.0705356375929565,0.9094295036858764,0.1901287663187056,0,1
155.0,721.0,2.0,469,0.8212501545597043,0.5446308711071358,0.0778565196087696,0.9554481914380676,1,0
53.0,289.0,7.0,765,0.2469611669918925,0.8596453453526065,0.1688100057845641,0.8539428821418529,1,0
76.0,629.0,1.0,153,0.0132288129052939,0.5117804565694807,0.7694425794215568,0.9347955174927832,1,0
329.0,356.0,1.0,457,0.909202136206487,0.8196248695476449,0.8881913496613041,0.1992196858370765,0,1
299.0,608.0,3.0,619,0.2841842957117287,0.2889685249210585,0.3770539310016988,0.3933206703851887,1,0
637.0,484.0,9.0,898,0.5445553246546755,0.1598797633664413,0.6912466637859893,0.1675665393045065,0,1
682.0,82.0,8.0,455,0.3103084821045475,0.503345130606154,0.7964405615234773,0.7394692332387273,1,0
513.0,192.0,2.0,505,0.6455343564105223,0.1557732605801701,0.5470453456155777,0.0874465017998854,0,1
481.0,508.0,3.0,223,0.3773631767966507,0.4135165302899591,0.0398114394457538,0.2739880994699718,1,0
796.0,626.0,9.0,247,0.9556494672664894,0.9536326078296896,0.3523270542525393,0.043100108948324,0,1
699.0,290.0,9.0,285,0.1790949393281815,0.3922177934335401,0.9477796979692298,0.1411990635371849,0,1
787.0,373.0,9.0,860,0.7635158436682122,0.108682539374692,0.9812575773912768,0.381616499109135,0,1
745.0,409.0,2.0,876,0.775234538899056,0.3425910828111318,0.6276688771588087,0.1920160847400367,0,1
347.0,691.0,1.0,504,0.1460210192969625,0.9380641395681312,0.9176472779044336,0.8874689402128824,1,0
568.0,378.0,1.0,425,0.6254334501665935,0.8082682112162782,0.0690369369113749,0.3347890418906791,1,0
795.0,514.0,2.0,251,0.3137031247571562,0.6356453219526133,0.3559577734706405,0.1485067816436808,1,0
660.0,462.0,1.0,316,0.5964670754135437,0.8143839206690815,0.3821234944599732,0.1322687150984817,1,0
31.0,186.0,5.0,74,0.196688197312823,0.2374833051693839,0.2998975929945362,0.6427950705063091,1,0
616.0,415.0,9.0,264,0.600945484537719,0.6960798615670392,0.3625019845315131,0.8239976518799783,1,0
475.0,99.0,2.0,627,0.2040876611557602,0.4690407475181539,0.8009387215414303,0.1801586477326192,0,1
524.0,306.0,8.0,659,0.1098631137407829,0.8836839676879897,0.3429296627591959,0.683870124909032,1,0
398.0,707.0,3.0,375,0.0253486042639384,0.6900468884094496,0.3161013115469705,0.0557408535874417,1,0
659.0,717.0,7.0,812,0.609812761548117,0.2408038160731732,0.38680724205188,0.0805808122865135,0,1
117.0,698.0,6.0,633,0.1471632510949453,0.2979772354958437,0.0897595005601571,0.9108262646863152,1,0
155.0,503.0,1.0,261,0.0060470431839784,0.4838602188643114,0.1232474581325514,0.3076790894779485,1,0
621.0,623.0,2.0,650,0.9260595598182656,0.1616945532739868,0.9658323197183326,0.2057943769894217,0,1
170.0,855.0,5.0,212,0.7415661084668296,0.5466772648973117,0.8844787275967592,0.5539932555031309,0,1
468.0,894.0,4.0,362,0.5345592191563087,0.1954580003683999,0.1662293620516587,0.9164891511155142,0,1
625.0,780.0,5.0,756,0.327838198850034,0.3720822549628959,0.7598236584283884,0.3388234824228073,0,1
631.0,251.0,2.0,332,0.9520624466390027,0.7379277689988003,0.59742924257342,0.8808951605447525,0,1
244.0,193.0,6.0,160,0.0496059083494827,0.2570626921892087,0.4650363342209099,0.226978539471521,1,0
165.0,420.0,5.0,780,0.7439051873021519,0.9192080310537252,0.4237701199309234,0.3421326001118949,1,0
648.0,402.0,2.0,738,0.9615507321375664,0.4448524328275408,0.4890484004492832,0.3516498723419053,0,1
713.0,877.0,9.0,218,0.9095484730121384,0.5689554832818507,0.7621745871816447,0.8118067183508864,0,1
339.0,764.0,7.0,408,0.3418490419172582,0.43369433132038,0.8484717744062646,0.3632553516758102,0,1
780.0,612.0,4.0,193,0.7939351334518513,0.9409923225744372,0.623210373068007,0.7416272874518889,1,0
281.0,50.0,9.0,119,0.8050973120411349,0.8450396488966425,0.3950533378567959,0.0512634591759981,0,1
312.0,436.0,4.0,771,0.4018762712367395,0.6737562297840898,0.4503503857807928,0.7489631508603986,1,0
521.0,31.0,1.0,616,0.3569824294686639,0.6347441411040295,0.1864198048539745,0.7493694366449569,1,0
497.0,78.0,4.0,434,0.5456959688130258,0.2040643885466005,0.2919111734978072,0.7486087085818324,0,1
799.0,413.0,6.0,599,0.4826012356615207,0.2160314403930722,0.9672711903702976,0.7151250198168879,0,1
616.0,338.0,8.0,262,0.957134832539796,0.4271050453603432,0.4751003406917204,0.8979552161850192,0,1
410.0,272.0,5.0,579,0.5250493402453846,0.7072789119056672,0.2521728774955299,0.4467264687026405,1,0
422.0,541.0,1.0,833,0.1234498658103551,0.2059800358769616,0.000943415267631,0.0392650516486602,1,0
192.0,424.0,3.0,343,0.9772838231769292,0.2423536951367623,0.663310709504002,0.8390996987996115,0,1
352.0,631.0,6.0,765,0.5506604592365643,0.1531445000839562,0.7281164373361664,0.600251410099583,0,1
203.0,438.0,9.0,402,0.7312505893473751,0.7697466228570872,0.9754103676847452,0.57356328002671,0,1
92.0,500.0,9.0,338,0.3416411126906018,0.6484645569002371,0.0684407092426261,0.8973973183215863,1,0
300.0,128.0,8.0,172,0.1193810113381967,0.3278428378858182,0.8157453806261209,0.5973123783307118,1,0
569.0,411.0,3.0,857,0.3936355202774421,0.4734356593750214,0.8545473932021803,0.3400043860598921,0,1
703.0,79.0,3.0,635,0.8696496848121713,0.0881344309766914,0.7767984372086307,0.8475476330547363,0,1
147.0,562.0,9.0,823,0.1818176528373387,0.4303465323722004,0.1654997746636556,0.7066041289942178,1,0
97.0,836.0,4.0,44,0.5353477680616567,0.635323346708321,0.1964869669562111,0.2117458620524195,1,0
